product,market,month,Qty
Blue Solied Linen bags,Wayne County,Feb-20,92
Blue Solied Linen bags,Wayne County,Mar-20,100
Blue Solied Linen bags,Wayne County,Apr-20,101
Blue Solied Linen bags,Wayne County,May-20,110
Blue Solied Linen bags,Wayne County,Jun-20,106
Blue Solied Linen bags,Wayne County,Jul-20,109
Blue Solied Linen bags,Wayne County,Aug-20,108
Blue Solied Linen bags,Wayne County,Sep-20,111
Blue Solied Linen bags,Wayne County,Oct-20,121
Blue Solied Linen bags,Wayne County,Nov-20,120
Blue Solied Linen bags,Wayne County,Dec-20,118
Blue Solied Linen bags,Wayne County,Jan-20,136
Blue Solied Linen bags,Wayne County,Feb-20,136
Blue Solied Linen bags,Wayne County,Mar-20,138
Blue Solied Linen bags,Wayne County,Apr-20,142
Blue Solied Linen bags,Wayne County,May-20,144
Blue Solied Linen bags,Wayne County,Jun-20,151
Blue Solied Linen bags,Wayne County,Jul-20,142
Blue Solied Linen bags,Wayne County,Aug-20,151
Blue Solied Linen bags,Wayne County,Sep-20,153
Blue Solied Linen bags,Wayne County,Oct-20,151
Blue Solied Linen bags,Wayne County,Nov-20,159
Blue Solied Linen bags,Wayne County,Dec-20,157
Blue Solied Linen bags,Oakland County,Jan-20,63
Blue Solied Linen bags,Oakland County,Feb-20,68
Blue Solied Linen bags,Oakland County,Mar-20,66
Blue Solied Linen bags,Oakland County,Apr-20,77
Blue Solied Linen bags,Oakland County,May-20,71
Blue Solied Linen bags,Oakland County,Jun-20,74
Blue Solied Linen bags,Oakland County,Jul-20,76
Blue Solied Linen bags,Oakland County,Aug-20,79
Blue Solied Linen bags,Oakland County,Sep-20,76
Blue Solied Linen bags,Oakland County,Oct-20,81
Blue Solied Linen bags,Oakland County,Nov-20,86
Blue Solied Linen bags,Oakland County,Dec-20,84
Blue Solied Linen bags,Oakland County,Jan-20,88
Blue Solied Linen bags,Oakland County,Feb-20,99
Blue Solied Linen bags,Oakland County,Mar-20,93
Blue Solied Linen bags,Oakland County,Apr-20,96
Blue Solied Linen bags,Oakland County,May-20,104
Blue Solied Linen bags,Oakland County,Jun-20,106
Blue Solied Linen bags,Oakland County,Jul-20,97
Blue Solied Linen bags,Oakland County,Aug-20,106
Blue Solied Linen bags,Oakland County,Sep-20,106
Blue Solied Linen bags,Oakland County,Oct-20,106
Blue Solied Linen bags,Oakland County,Nov-20,112
Blue Solied Linen bags,Oakland County,Dec-20,112
Blue Solied Linen bags,Macomb County,Jan-20,25
Blue Solied Linen bags,Macomb County,Feb-20,18
Blue Solied Linen bags,Macomb County,Mar-20,18
Blue Solied Linen bags,Macomb County,Apr-20,25
Blue Solied Linen bags,Macomb County,May-20,21
Blue Solied Linen bags,Macomb County,Jun-20,20
Blue Solied Linen bags,Macomb County,Jul-20,21
Blue Solied Linen bags,Macomb County,Aug-20,25
Blue Solied Linen bags,Macomb County,Sep-20,24
Blue Solied Linen bags,Macomb County,Oct-20,22
Blue Solied Linen bags,Macomb County,Nov-20,25
Blue Solied Linen bags,Macomb County,Dec-20,27
Blue Solied Linen bags,Macomb County,Jan-20,26
Blue Solied Linen bags,Macomb County,Feb-20,33
Blue Solied Linen bags,Macomb County,Mar-20,28
Blue Solied Linen bags,Macomb County,Apr-20,31
Blue Solied Linen bags,Macomb County,May-20,33
Blue Solied Linen bags,Macomb County,Jun-20,32
Blue Solied Linen bags,Macomb County,Jul-20,33
Blue Solied Linen bags,Macomb County,Aug-20,35
Blue Solied Linen bags,Macomb County,Sep-20,33
Blue Solied Linen bags,Macomb County,Oct-20,29
Blue Solied Linen bags,Macomb County,Nov-20,31
Blue Solied Linen bags,Macomb County,Dec-20,38
Blue Solied Linen bags,Genesee County,Jan-20,56
Blue Solied Linen bags,Genesee County,Feb-20,58
Blue Solied Linen bags,Genesee County,Mar-20,56
Blue Solied Linen bags,Genesee County,Apr-20,56
Blue Solied Linen bags,Genesee County,May-20,57
Blue Solied Linen bags,Genesee County,Jun-20,63
Blue Solied Linen bags,Genesee County,Jul-20,60
Blue Solied Linen bags,Genesee County,Aug-20,60
Blue Solied Linen bags,Genesee County,Sep-20,60
Blue Solied Linen bags,Genesee County,Oct-20,66
Blue Solied Linen bags,Genesee County,Nov-20,61
Blue Solied Linen bags,Genesee County,Dec-20,63
Blue Solied Linen bags,Genesee County,Jan-20,76
Blue Solied Linen bags,Genesee County,Feb-20,70
Blue Solied Linen bags,Genesee County,Mar-20,72
Blue Solied Linen bags,Genesee County,Apr-20,82
Blue Solied Linen bags,Genesee County,May-20,82
Blue Solied Linen bags,Genesee County,Jun-20,85
Blue Solied Linen bags,Genesee County,Jul-20,74
Blue Solied Linen bags,Genesee County,Aug-20,83
Blue Solied Linen bags,Genesee County,Sep-20,86
Blue Solied Linen bags,Genesee County,Oct-20,82
Blue Solied Linen bags,Genesee County,Nov-20,85
Blue Solied Linen bags,Genesee County,Dec-20,84
Blue Solied Linen bags,Washtenaw County,Jan-20,50
Blue Solied Linen bags,Washtenaw County,Feb-20,52
Blue Solied Linen bags,Washtenaw County,Mar-20,53
Blue Solied Linen bags,Washtenaw County,Apr-20,54
Blue Solied Linen bags,Washtenaw County,May-20,55
Blue Solied Linen bags,Washtenaw County,Jun-20,57
Blue Solied Linen bags,Washtenaw County,Jul-20,59
Blue Solied Linen bags,Washtenaw County,Aug-20,53
Blue Solied Linen bags,Washtenaw County,Sep-20,55
Blue Solied Linen bags,Washtenaw County,Oct-20,56
Blue Solied Linen bags,Washtenaw County,Nov-20,64
Blue Solied Linen bags,Washtenaw County,Dec-20,62
Blue Solied Linen bags,Washtenaw County,Jan-20,73
Blue Solied Linen bags,Washtenaw County,Feb-20,73
Blue Solied Linen bags,Washtenaw County,Mar-20,73
Blue Solied Linen bags,Washtenaw County,Apr-20,84
Blue Solied Linen bags,Washtenaw County,May-20,77
Blue Solied Linen bags,Washtenaw County,Jun-20,80
Blue Solied Linen bags,Washtenaw County,Jul-20,72
Blue Solied Linen bags,Washtenaw County,Aug-20,80
Blue Solied Linen bags,Washtenaw County,Sep-20,76
Blue Solied Linen bags,Washtenaw County,Oct-20,77
Blue Solied Linen bags,Washtenaw County,Nov-20,85
Blue Solied Linen bags,Washtenaw County,Dec-20,81
Blue Solied Linen bags,Kent County,Jan-20,40
Blue Solied Linen bags,Kent County,Feb-20,40
Blue Solied Linen bags,Kent County,Mar-20,39
Blue Solied Linen bags,Kent County,Apr-20,39
Blue Solied Linen bags,Kent County,May-20,40
Blue Solied Linen bags,Kent County,Jun-20,39
Blue Solied Linen bags,Kent County,Jul-20,41
Blue Solied Linen bags,Kent County,Aug-20,44
Blue Solied Linen bags,Kent County,Sep-20,40
Blue Solied Linen bags,Kent County,Oct-20,47
Blue Solied Linen bags,Kent County,Nov-20,41
Blue Solied Linen bags,Kent County,Dec-20,44
Blue Solied Linen bags,Kent County,Jan-20,48
Blue Solied Linen bags,Kent County,Feb-20,47
Blue Solied Linen bags,Kent County,Mar-20,56
Blue Solied Linen bags,Kent County,Apr-20,55
Blue Solied Linen bags,Kent County,May-20,54
Blue Solied Linen bags,Kent County,Jun-20,62
Blue Solied Linen bags,Kent County,Jul-20,56
Blue Solied Linen bags,Kent County,Aug-20,58
Blue Solied Linen bags,Kent County,Sep-20,54
Blue Solied Linen bags,Kent County,Oct-20,55
Blue Solied Linen bags,Kent County,Nov-20,58
Blue Solied Linen bags,Kent County,Dec-20,56
Blue Solied Linen bags,Saginaw County,Jan-20,89
Blue Solied Linen bags,Saginaw County,Feb-20,91
Blue Solied Linen bags,Saginaw County,Mar-20,97
Blue Solied Linen bags,Saginaw County,Apr-20,99
Blue Solied Linen bags,Saginaw County,May-20,103
Blue Solied Linen bags,Saginaw County,Jun-20,108
Blue Solied Linen bags,Saginaw County,Jul-20,100
Blue Solied Linen bags,Saginaw County,Aug-20,95
Blue Solied Linen bags,Saginaw County,Sep-20,106
Blue Solied Linen bags,Saginaw County,Oct-20,106
Blue Solied Linen bags,Saginaw County,Nov-20,113
Blue Solied Linen bags,Saginaw County,Dec-20,115
Blue Solied Linen bags,Saginaw County,Jan-20,122
Blue Solied Linen bags,Saginaw County,Feb-20,127
Blue Solied Linen bags,Saginaw County,Mar-20,133
Blue Solied Linen bags,Saginaw County,Apr-20,142
Blue Solied Linen bags,Saginaw County,May-20,141
Blue Solied Linen bags,Saginaw County,Jun-20,152
Blue Solied Linen bags,Saginaw County,Jul-20,135
Blue Solied Linen bags,Saginaw County,Aug-20,135
Blue Solied Linen bags,Saginaw County,Sep-20,144
Blue Solied Linen bags,Saginaw County,Oct-20,140
Blue Solied Linen bags,Saginaw County,Nov-20,149
Blue Solied Linen bags,Saginaw County,Dec-20,149
Blue Solied Linen bags,Ingham County,Jan-20,57
Blue Solied Linen bags,Ingham County,Feb-20,63
Blue Solied Linen bags,Ingham County,Mar-20,65
Blue Solied Linen bags,Ingham County,Apr-20,72
Blue Solied Linen bags,Ingham County,May-20,69
Blue Solied Linen bags,Ingham County,Jun-20,74
Blue Solied Linen bags,Ingham County,Jul-20,71
Blue Solied Linen bags,Ingham County,Aug-20,68
Blue Solied Linen bags,Ingham County,Sep-20,68
Blue Solied Linen bags,Ingham County,Oct-20,67
Blue Solied Linen bags,Ingham County,Nov-20,70
Blue Solied Linen bags,Ingham County,Dec-20,74
Blue Solied Linen bags,Ingham County,Jan-20,81
Blue Solied Linen bags,Ingham County,Feb-20,90
Blue Solied Linen bags,Ingham County,Mar-20,89
Blue Solied Linen bags,Ingham County,Apr-20,100
Blue Solied Linen bags,Ingham County,May-20,103
Blue Solied Linen bags,Ingham County,Jun-20,102
Blue Solied Linen bags,Ingham County,Jul-20,90
Blue Solied Linen bags,Ingham County,Aug-20,93
Blue Solied Linen bags,Ingham County,Sep-20,98
Blue Solied Linen bags,Ingham County,Oct-20,93
Blue Solied Linen bags,Ingham County,Nov-20,98
Blue Solied Linen bags,Ingham County,Dec-20,103
Blue Solied Linen bags,Livingston County,Jan-20,95
Blue Solied Linen bags,Livingston County,Feb-20,99
Blue Solied Linen bags,Livingston County,Mar-20,106
Blue Solied Linen bags,Livingston County,Apr-20,112
Blue Solied Linen bags,Livingston County,May-20,116
Blue Solied Linen bags,Livingston County,Jun-20,120
Blue Solied Linen bags,Livingston County,Jul-20,110
Blue Solied Linen bags,Livingston County,Aug-20,106
Blue Solied Linen bags,Livingston County,Sep-20,111
Blue Solied Linen bags,Livingston County,Oct-20,112
Blue Solied Linen bags,Livingston County,Nov-20,120
Blue Solied Linen bags,Livingston County,Dec-20,125
Blue Solied Linen bags,Livingston County,Jan-20,139
Blue Solied Linen bags,Livingston County,Feb-20,144
Blue Solied Linen bags,Livingston County,Mar-20,146
Blue Solied Linen bags,Livingston County,Apr-20,160
Blue Solied Linen bags,Livingston County,May-20,164
Blue Solied Linen bags,Livingston County,Jun-20,162
Blue Solied Linen bags,Livingston County,Jul-20,151
Blue Solied Linen bags,Livingston County,Aug-20,148
Blue Solied Linen bags,Livingston County,Sep-20,153
Blue Solied Linen bags,Livingston County,Oct-20,161
Blue Solied Linen bags,Livingston County,Nov-20,161
Blue Solied Linen bags,Livingston County,Dec-20,170
Blue Solied Linen bags,St. Clair County,Jan-20,103
Blue Solied Linen bags,St. Clair County,Feb-20,103
Blue Solied Linen bags,St. Clair County,Mar-20,109
Blue Solied Linen bags,St. Clair County,Apr-20,111
Blue Solied Linen bags,St. Clair County,May-20,113
Blue Solied Linen bags,St. Clair County,Jun-20,125
Blue Solied Linen bags,St. Clair County,Jul-20,123
Blue Solied Linen bags,St. Clair County,Aug-20,127
Blue Solied Linen bags,St. Clair County,Sep-20,134
Blue Solied Linen bags,St. Clair County,Oct-20,138
Blue Solied Linen bags,St. Clair County,Nov-20,135
Blue Solied Linen bags,St. Clair County,Dec-20,137
Blue Solied Linen bags,St. Clair County,Jan-20,148
Blue Solied Linen bags,St. Clair County,Feb-20,147
Blue Solied Linen bags,St. Clair County,Mar-20,156
Blue Solied Linen bags,St. Clair County,Apr-20,159
Blue Solied Linen bags,St. Clair County,May-20,155
Blue Solied Linen bags,St. Clair County,Jun-20,162
Blue Solied Linen bags,St. Clair County,Jul-20,164
Blue Solied Linen bags,St. Clair County,Aug-20,166
Blue Solied Linen bags,St. Clair County,Sep-20,177
Blue Solied Linen bags,St. Clair County,Oct-20,174
Blue Solied Linen bags,St. Clair County,Nov-20,184
Blue Solied Linen bags,St. Clair County,Dec-20,180
Blue Solied Linen bags,Monroe County,Jan-20,84
Blue Solied Linen bags,Monroe County,Feb-20,86
Blue Solied Linen bags,Monroe County,Mar-20,85
Blue Solied Linen bags,Monroe County,Apr-20,91
Blue Solied Linen bags,Monroe County,May-20,93
Blue Solied Linen bags,Monroe County,Jun-20,100
Blue Solied Linen bags,Monroe County,Jul-20,102
Blue Solied Linen bags,Monroe County,Aug-20,104
Blue Solied Linen bags,Monroe County,Sep-20,102
Blue Solied Linen bags,Monroe County,Oct-20,109
Blue Solied Linen bags,Monroe County,Nov-20,114
Blue Solied Linen bags,Monroe County,Dec-20,112
Blue Solied Linen bags,Monroe County,Jan-20,115
Blue Solied Linen bags,Monroe County,Feb-20,121
Blue Solied Linen bags,Monroe County,Mar-20,119
Blue Solied Linen bags,Monroe County,Apr-20,128
Blue Solied Linen bags,Monroe County,May-20,125
Blue Solied Linen bags,Monroe County,Jun-20,134
Blue Solied Linen bags,Monroe County,Jul-20,128
Blue Solied Linen bags,Monroe County,Aug-20,137
Blue Solied Linen bags,Monroe County,Sep-20,136
Blue Solied Linen bags,Monroe County,Oct-20,146
Blue Solied Linen bags,Monroe County,Nov-20,145
Blue Solied Linen bags,Monroe County,Dec-20,142
Syringes,Wayne County,Jan-20,61
Syringes,Wayne County,Feb-20,65
Syringes,Wayne County,Mar-20,66
Syringes,Wayne County,Apr-20,61
Syringes,Wayne County,May-20,61
Syringes,Wayne County,Jun-20,59
Syringes,Wayne County,Jul-20,55
Syringes,Wayne County,Aug-20,57
Syringes,Wayne County,Sep-20,56
Syringes,Wayne County,Oct-20,56
Syringes,Wayne County,Nov-20,49
Syringes,Wayne County,Dec-20,55
Syringes,Wayne County,Jan-20,53
Syringes,Wayne County,Feb-20,53
Syringes,Wayne County,Mar-20,55
Syringes,Wayne County,Apr-20,54
Syringes,Wayne County,May-20,51
Syringes,Wayne County,Jun-20,45
Syringes,Wayne County,Jul-20,41
Syringes,Wayne County,Aug-20,44
Syringes,Wayne County,Sep-20,46
Syringes,Wayne County,Oct-20,41
Syringes,Wayne County,Nov-20,40
Syringes,Wayne County,Dec-20,38
Syringes,Oakland County,Jan-20,26
Syringes,Oakland County,Feb-20,29
Syringes,Oakland County,Mar-20,22
Syringes,Oakland County,Apr-20,26
Syringes,Oakland County,May-20,22
Syringes,Oakland County,Jun-20,25
Syringes,Oakland County,Jul-20,29
Syringes,Oakland County,Aug-20,22
Syringes,Oakland County,Sep-20,20
Syringes,Oakland County,Oct-20,26
Syringes,Oakland County,Nov-20,24
Syringes,Oakland County,Dec-20,27
Syringes,Oakland County,Jan-20,24
Syringes,Oakland County,Feb-20,25
Syringes,Oakland County,Mar-20,22
Syringes,Oakland County,Apr-20,18
Syringes,Oakland County,May-20,17
Syringes,Oakland County,Jun-20,17
Syringes,Oakland County,Jul-20,18
Syringes,Oakland County,Aug-20,24
Syringes,Oakland County,Sep-20,22
Syringes,Oakland County,Oct-20,19
Syringes,Oakland County,Nov-20,17
Syringes,Oakland County,Dec-20,20
Syringes,Macomb County,Jan-20,72
Syringes,Macomb County,Feb-20,70
Syringes,Macomb County,Mar-20,73
Syringes,Macomb County,Apr-20,69
Syringes,Macomb County,May-20,72
Syringes,Macomb County,Jun-20,65
Syringes,Macomb County,Jul-20,67
Syringes,Macomb County,Aug-20,65
Syringes,Macomb County,Sep-20,65
Syringes,Macomb County,Oct-20,59
Syringes,Macomb County,Nov-20,65
Syringes,Macomb County,Dec-20,63
Syringes,Macomb County,Jan-20,61
Syringes,Macomb County,Feb-20,63
Syringes,Macomb County,Mar-20,58
Syringes,Macomb County,Apr-20,54
Syringes,Macomb County,May-20,57
Syringes,Macomb County,Jun-20,52
Syringes,Macomb County,Jul-20,54
Syringes,Macomb County,Aug-20,56
Syringes,Macomb County,Sep-20,47
Syringes,Macomb County,Oct-20,47
Syringes,Macomb County,Nov-20,52
Syringes,Macomb County,Dec-20,42
Syringes,Genesee County,Jan-20,88
Syringes,Genesee County,Feb-20,83
Syringes,Genesee County,Mar-20,81
Syringes,Genesee County,Apr-20,86
Syringes,Genesee County,May-20,82
Syringes,Genesee County,Jun-20,76
Syringes,Genesee County,Jul-20,76
Syringes,Genesee County,Aug-20,74
Syringes,Genesee County,Sep-20,77
Syringes,Genesee County,Oct-20,67
Syringes,Genesee County,Nov-20,75
Syringes,Genesee County,Dec-20,71
Syringes,Genesee County,Jan-20,71
Syringes,Genesee County,Feb-20,68
Syringes,Genesee County,Mar-20,69
Syringes,Genesee County,Apr-20,65
Syringes,Genesee County,May-20,63
Syringes,Genesee County,Jun-20,62
Syringes,Genesee County,Jul-20,59
Syringes,Genesee County,Aug-20,56
Syringes,Genesee County,Sep-20,63
Syringes,Genesee County,Oct-20,61
Syringes,Genesee County,Nov-20,58
Syringes,Genesee County,Dec-20,54
Syringes,Washtenaw County,Jan-20,82
Syringes,Washtenaw County,Feb-20,80
Syringes,Washtenaw County,Mar-20,83
Syringes,Washtenaw County,Apr-20,91
Syringes,Washtenaw County,May-20,83
Syringes,Washtenaw County,Jun-20,86
Syringes,Washtenaw County,Jul-20,72
Syringes,Washtenaw County,Aug-20,76
Syringes,Washtenaw County,Sep-20,68
Syringes,Washtenaw County,Oct-20,71
Syringes,Washtenaw County,Nov-20,67
Syringes,Washtenaw County,Dec-20,68
Syringes,Washtenaw County,Jan-20,75
Syringes,Washtenaw County,Feb-20,73
Syringes,Washtenaw County,Mar-20,70
Syringes,Washtenaw County,Apr-20,68
Syringes,Washtenaw County,May-20,73
Syringes,Washtenaw County,Jun-20,69
Syringes,Washtenaw County,Jul-20,62
Syringes,Washtenaw County,Aug-20,55
Syringes,Washtenaw County,Sep-20,58
Syringes,Washtenaw County,Oct-20,58
Syringes,Washtenaw County,Nov-20,55
Syringes,Washtenaw County,Dec-20,53
Syringes,Kent County,Jan-20,64
Syringes,Kent County,Feb-20,63
Syringes,Kent County,Mar-20,64
Syringes,Kent County,Apr-20,69
Syringes,Kent County,May-20,66
Syringes,Kent County,Jun-20,69
Syringes,Kent County,Jul-20,59
Syringes,Kent County,Aug-20,61
Syringes,Kent County,Sep-20,51
Syringes,Kent County,Oct-20,57
Syringes,Kent County,Nov-20,49
Syringes,Kent County,Dec-20,51
Syringes,Kent County,Jan-20,60
Syringes,Kent County,Feb-20,60
Syringes,Kent County,Mar-20,56
Syringes,Kent County,Apr-20,57
Syringes,Kent County,May-20,58
Syringes,Kent County,Jun-20,50
Syringes,Kent County,Jul-20,46
Syringes,Kent County,Aug-20,48
Syringes,Kent County,Sep-20,46
Syringes,Kent County,Oct-20,44
Syringes,Kent County,Nov-20,46
Syringes,Kent County,Dec-20,44
Syringes,Saginaw County,Jan-20,60
Syringes,Saginaw County,Feb-20,57
Syringes,Saginaw County,Mar-20,54
Syringes,Saginaw County,Apr-20,54
Syringes,Saginaw County,May-20,56
Syringes,Saginaw County,Jun-20,60
Syringes,Saginaw County,Jul-20,50
Syringes,Saginaw County,Aug-20,44
Syringes,Saginaw County,Sep-20,46
Syringes,Saginaw County,Oct-20,46
Syringes,Saginaw County,Nov-20,47
Syringes,Saginaw County,Dec-20,44
Syringes,Saginaw County,Jan-20,49
Syringes,Saginaw County,Feb-20,51
Syringes,Saginaw County,Mar-20,46
Syringes,Saginaw County,Apr-20,46
Syringes,Saginaw County,May-20,44
Syringes,Saginaw County,Jun-20,45
Syringes,Saginaw County,Jul-20,40
Syringes,Saginaw County,Aug-20,36
Syringes,Saginaw County,Sep-20,43
Syringes,Saginaw County,Oct-20,35
Syringes,Saginaw County,Nov-20,39
Syringes,Saginaw County,Dec-20,40
Syringes,Ingham County,Jan-20,54
Syringes,Ingham County,Feb-20,57
Syringes,Ingham County,Mar-20,54
Syringes,Ingham County,Apr-20,58
Syringes,Ingham County,May-20,51
Syringes,Ingham County,Jun-20,56
Syringes,Ingham County,Jul-20,46
Syringes,Ingham County,Aug-20,48
Syringes,Ingham County,Sep-20,48
Syringes,Ingham County,Oct-20,49
Syringes,Ingham County,Nov-20,46
Syringes,Ingham County,Dec-20,41
Syringes,Ingham County,Jan-20,44
Syringes,Ingham County,Feb-20,47
Syringes,Ingham County,Mar-20,48
Syringes,Ingham County,Apr-20,50
Syringes,Ingham County,May-20,46
Syringes,Ingham County,Jun-20,48
Syringes,Ingham County,Jul-20,44
Syringes,Ingham County,Aug-20,43
Syringes,Ingham County,Sep-20,41
Syringes,Ingham County,Oct-20,35
Syringes,Ingham County,Nov-20,41
Syringes,Ingham County,Dec-20,31
Syringes,Livingston County,Jan-20,104
Syringes,Livingston County,Feb-20,107
Syringes,Livingston County,Mar-20,100
Syringes,Livingston County,Apr-20,108
Syringes,Livingston County,May-20,108
Syringes,Livingston County,Jun-20,102
Syringes,Livingston County,Jul-20,93
Syringes,Livingston County,Aug-20,85
Syringes,Livingston County,Sep-20,84
Syringes,Livingston County,Oct-20,82
Syringes,Livingston County,Nov-20,85
Syringes,Livingston County,Dec-20,81
Syringes,Livingston County,Jan-20,88
Syringes,Livingston County,Feb-20,93
Syringes,Livingston County,Mar-20,90
Syringes,Livingston County,Apr-20,87
Syringes,Livingston County,May-20,86
Syringes,Livingston County,Jun-20,84
Syringes,Livingston County,Jul-20,74
Syringes,Livingston County,Aug-20,71
Syringes,Livingston County,Sep-20,67
Syringes,Livingston County,Oct-20,69
Syringes,Livingston County,Nov-20,65
Syringes,Livingston County,Dec-20,66
Syringes,St. Clair County,Jan-20,50
Syringes,St. Clair County,Feb-20,43
Syringes,St. Clair County,Mar-20,50
Syringes,St. Clair County,Apr-20,47
Syringes,St. Clair County,May-20,47
Syringes,St. Clair County,Jun-20,43
Syringes,St. Clair County,Jul-20,46
Syringes,St. Clair County,Aug-20,42
Syringes,St. Clair County,Sep-20,40
Syringes,St. Clair County,Oct-20,45
Syringes,St. Clair County,Nov-20,42
Syringes,St. Clair County,Dec-20,40
Syringes,St. Clair County,Jan-20,39
Syringes,St. Clair County,Feb-20,37
Syringes,St. Clair County,Mar-20,41
Syringes,St. Clair County,Apr-20,37
Syringes,St. Clair County,May-20,36
Syringes,St. Clair County,Jun-20,31
Syringes,St. Clair County,Jul-20,31
Syringes,St. Clair County,Aug-20,32
Syringes,St. Clair County,Sep-20,34
Syringes,St. Clair County,Oct-20,28
Syringes,St. Clair County,Nov-20,34
Syringes,St. Clair County,Dec-20,29
Syringes,Monroe County,Jan-20,87
Syringes,Monroe County,Feb-20,87
Syringes,Monroe County,Mar-20,79
Syringes,Monroe County,Apr-20,80
Syringes,Monroe County,May-20,77
Syringes,Monroe County,Jun-20,79
Syringes,Monroe County,Jul-20,78
Syringes,Monroe County,Aug-20,77
Syringes,Monroe County,Sep-20,75
Syringes,Monroe County,Oct-20,78
Syringes,Monroe County,Nov-20,70
Syringes,Monroe County,Dec-20,67
Syringes,Monroe County,Jan-20,68
Syringes,Monroe County,Feb-20,66
Syringes,Monroe County,Mar-20,65
Syringes,Monroe County,Apr-20,63
Syringes,Monroe County,May-20,64
Syringes,Monroe County,Jun-20,65
Syringes,Monroe County,Jul-20,59
Syringes,Monroe County,Aug-20,62
Syringes,Monroe County,Sep-20,57
Syringes,Monroe County,Oct-20,62
Syringes,Monroe County,Nov-20,54
Syringes,Monroe County,Dec-20,57
IV Catheters,Wayne County,Jan-20,96
IV Catheters,Wayne County,Feb-20,93
IV Catheters,Wayne County,Mar-20,97
IV Catheters,Wayne County,Apr-20,98
IV Catheters,Wayne County,May-20,100
IV Catheters,Wayne County,Jun-20,92
IV Catheters,Wayne County,Jul-20,92
IV Catheters,Wayne County,Aug-20,96
IV Catheters,Wayne County,Sep-20,95
IV Catheters,Wayne County,Oct-20,98
IV Catheters,Wayne County,Nov-20,94
IV Catheters,Wayne County,Dec-20,97
IV Catheters,Wayne County,Jan-20,106
IV Catheters,Wayne County,Feb-20,106
IV Catheters,Wayne County,Mar-20,103
IV Catheters,Wayne County,Apr-20,103
IV Catheters,Wayne County,May-20,103
IV Catheters,Wayne County,Jun-20,109
IV Catheters,Wayne County,Jul-20,99
IV Catheters,Wayne County,Aug-20,106
IV Catheters,Wayne County,Sep-20,102
IV Catheters,Wayne County,Oct-20,101
IV Catheters,Wayne County,Nov-20,104
IV Catheters,Wayne County,Dec-20,103
IV Catheters,Oakland County,Jan-20,77
IV Catheters,Oakland County,Feb-20,70
IV Catheters,Oakland County,Mar-20,78
IV Catheters,Oakland County,Apr-20,79
IV Catheters,Oakland County,May-20,72
IV Catheters,Oakland County,Jun-20,77
IV Catheters,Oakland County,Jul-20,74
IV Catheters,Oakland County,Aug-20,74
IV Catheters,Oakland County,Sep-20,75
IV Catheters,Oakland County,Oct-20,78
IV Catheters,Oakland County,Nov-20,73
IV Catheters,Oakland County,Dec-20,78
IV Catheters,Oakland County,Jan-20,84
IV Catheters,Oakland County,Feb-20,78
IV Catheters,Oakland County,Mar-20,86
IV Catheters,Oakland County,Apr-20,89
IV Catheters,Oakland County,May-20,81
IV Catheters,Oakland County,Jun-20,89
IV Catheters,Oakland County,Jul-20,86
IV Catheters,Oakland County,Aug-20,79
IV Catheters,Oakland County,Sep-20,87
IV Catheters,Oakland County,Oct-20,84
IV Catheters,Oakland County,Nov-20,85
IV Catheters,Oakland County,Dec-20,83
IV Catheters,Macomb County,Jan-20,109
IV Catheters,Macomb County,Feb-20,112
IV Catheters,Macomb County,Mar-20,110
IV Catheters,Macomb County,Apr-20,115
IV Catheters,Macomb County,May-20,115
IV Catheters,Macomb County,Jun-20,108
IV Catheters,Macomb County,Jul-20,104
IV Catheters,Macomb County,Aug-20,112
IV Catheters,Macomb County,Sep-20,115
IV Catheters,Macomb County,Oct-20,107
IV Catheters,Macomb County,Nov-20,110
IV Catheters,Macomb County,Dec-20,117
IV Catheters,Macomb County,Jan-20,116
IV Catheters,Macomb County,Feb-20,119
IV Catheters,Macomb County,Mar-20,124
IV Catheters,Macomb County,Apr-20,120
IV Catheters,Macomb County,May-20,124
IV Catheters,Macomb County,Jun-20,123
IV Catheters,Macomb County,Jul-20,122
IV Catheters,Macomb County,Aug-20,118
IV Catheters,Macomb County,Sep-20,127
IV Catheters,Macomb County,Oct-20,123
IV Catheters,Macomb County,Nov-20,122
IV Catheters,Macomb County,Dec-20,122
IV Catheters,Genesee County,Jan-20,110
IV Catheters,Genesee County,Feb-20,112
IV Catheters,Genesee County,Mar-20,105
IV Catheters,Genesee County,Apr-20,106
IV Catheters,Genesee County,May-20,116
IV Catheters,Genesee County,Jun-20,117
IV Catheters,Genesee County,Jul-20,108
IV Catheters,Genesee County,Aug-20,114
IV Catheters,Genesee County,Sep-20,109
IV Catheters,Genesee County,Oct-20,107
IV Catheters,Genesee County,Nov-20,114
IV Catheters,Genesee County,Dec-20,109
IV Catheters,Genesee County,Jan-20,118
IV Catheters,Genesee County,Feb-20,117
IV Catheters,Genesee County,Mar-20,119
IV Catheters,Genesee County,Apr-20,120
IV Catheters,Genesee County,May-20,120
IV Catheters,Genesee County,Jun-20,123
IV Catheters,Genesee County,Jul-20,120
IV Catheters,Genesee County,Aug-20,120
IV Catheters,Genesee County,Sep-20,120
IV Catheters,Genesee County,Oct-20,120
IV Catheters,Genesee County,Nov-20,122
IV Catheters,Genesee County,Dec-20,130
IV Catheters,Washtenaw County,Jan-20,110
IV Catheters,Washtenaw County,Feb-20,106
IV Catheters,Washtenaw County,Mar-20,112
