product,market,month,demand,allocation,absdiff,reldiff
Liquid soap,Wayne County,May-20,48.0,0,48,100.0
Liquid soap,Wayne County,Jun-20,53.0,0,53,100.0
Liquid soap,Wayne County,Jul-20,50.5,0,50,100.0
Liquid soap,Wayne County,Aug-20,52.5,0,52,100.0
Liquid soap,Wayne County,Sep-20,47.0,0,47,100.0
Liquid soap,Oakland County,Jan-20,62.5,8,54,85.8267716535433
Liquid soap,Oakland County,Feb-20,65.5,10,55,83.45864661654136
Liquid soap,Oakland County,Mar-20,67.5,12,55,81.02189781021897
Liquid soap,Oakland County,Apr-20,70.0,13,57,80.28169014084507
Liquid soap,Oakland County,May-20,73.0,13,60,81.08108108108108
Liquid soap,Oakland County,Jun-20,71.5,10,61,84.82758620689656
Liquid soap,Oakland County,Jul-20,72.0,16,56,76.71232876712328
Liquid soap,Oakland County,Aug-20,73.5,10,63,85.23489932885906
Liquid soap,Oakland County,Sep-20,72.0,11,61,83.56164383561644
Liquid soap,Macomb County,Jan-20,27.5,1,26,92.98245614035088
Liquid soap,Macomb County,Feb-20,29.0,2,27,90.0
Liquid soap,Macomb County,Mar-20,32.0,3,29,87.87878787878788
Liquid soap,Macomb County,Apr-20,27.5,0,27,100.0
Liquid soap,Macomb County,May-20,32.0,0,32,100.0
Liquid soap,Macomb County,Jun-20,28.5,0,28,100.0
Liquid soap,Macomb County,Jul-20,33.5,0,33,100.0
Liquid soap,Macomb County,Aug-20,33.5,0,33,100.0
Liquid soap,Macomb County,Sep-20,31.5,0,31,100.0
Liquid soap,Genesee County,Jan-20,104.0,54,50,47.61904761904762
Liquid soap,Genesee County,Feb-20,107.5,50,57,52.995391705069125
Liquid soap,Genesee County,Mar-20,108.5,51,57,52.51141552511415
Liquid soap,Genesee County,Apr-20,113.0,54,59,51.75438596491228
Liquid soap,Genesee County,May-20,115.5,56,59,51.072961373390555
Liquid soap,Genesee County,Jun-20,118.5,58,60,50.62761506276151
Liquid soap,Genesee County,Jul-20,114.5,60,54,47.18614718614719
Liquid soap,Genesee County,Aug-20,119.0,62,57,47.5
Liquid soap,Genesee County,Sep-20,122.0,67,55,44.71544715447155
Liquid soap,Washtenaw County,Jan-20,101.5,45,56,55.1219512195122
Liquid soap,Washtenaw County,Feb-20,107.0,48,59,54.629629629629626
Liquid soap,Washtenaw County,Mar-20,114.0,54,60,52.17391304347826
Liquid soap,Washtenaw County,Apr-20,120.0,59,61,50.413223140495866
Liquid soap,Washtenaw County,May-20,124.5,60,64,51.39442231075697
Liquid soap,Washtenaw County,Jun-20,123.0,58,65,52.41935483870968
Liquid soap,Washtenaw County,Jul-20,113.5,54,59,51.96506550218341
Liquid soap,Washtenaw County,Aug-20,112.5,49,63,55.947136563876654
Liquid soap,Washtenaw County,Sep-20,118.5,48,70,58.99581589958159
Liquid soap,Kent County,Jan-20,121.5,61,60,49.38775510204081
Liquid soap,Kent County,Feb-20,122.5,56,66,53.84615384615385
Liquid soap,Kent County,Mar-20,125.5,59,66,52.569169960474305
Liquid soap,Kent County,Apr-20,135.5,68,67,49.45054945054945
Liquid soap,Kent County,May-20,142.0,73,69,48.25174825174825
Liquid soap,Kent County,Jun-20,144.5,75,69,47.766323024054984
Liquid soap,Kent County,Jul-20,129.0,65,64,49.23076923076923
Liquid soap,Kent County,Aug-20,133.5,65,68,50.92936802973978
Liquid soap,Kent County,Sep-20,137.0,72,65,47.10144927536232
Liquid soap,Saginaw County,Jan-20,140.5,83,57,40.63604240282685
Liquid soap,Saginaw County,Feb-20,141.0,70,71,50.0
Liquid soap,Saginaw County,Mar-20,144.5,74,70,48.45360824742268
Liquid soap,Saginaw County,Apr-20,155.0,83,72,46.15384615384615
Liquid soap,Saginaw County,May-20,160.5,88,72,44.89164086687307
Liquid soap,Saginaw County,Jun-20,164.5,91,73,44.41087613293051
Liquid soap,Saginaw County,Jul-20,151.5,83,68,44.91803278688525
Liquid soap,Saginaw County,Aug-20,155.0,84,71,45.51282051282051
Liquid soap,Saginaw County,Sep-20,159.0,82,77,48.125
Liquid soap,Ingham County,Jan-20,108.5,50,58,53.42465753424658
Liquid soap,Ingham County,Feb-20,113.0,54,59,51.75438596491228
Liquid soap,Ingham County,Mar-20,112.5,53,59,52.42290748898679
Liquid soap,Ingham County,Apr-20,126.0,65,61,48.031496062992126
Liquid soap,Ingham County,May-20,125.5,53,72,57.312252964426875
Liquid soap,Ingham County,Jun-20,131.0,58,73,55.303030303030305
Liquid soap,Ingham County,Jul-20,116.0,48,68,58.11965811965812
Liquid soap,Ingham County,Aug-20,119.0,48,71,59.166666666666664
Liquid soap,Ingham County,Sep-20,120.0,52,68,56.19834710743802
Liquid soap,Livingston County,Jan-20,76.5,24,52,67.74193548387096
Liquid soap,Livingston County,Feb-20,79.5,27,52,65.21739130434783
Liquid soap,Livingston County,Mar-20,79.5,26,53,66.45962732919254
Liquid soap,Livingston County,Apr-20,87.0,32,55,62.5
Liquid soap,Livingston County,May-20,88.0,33,55,61.79775280898876
Liquid soap,Livingston County,Jun-20,90.5,28,62,68.30601092896175
Liquid soap,Livingston County,Jul-20,82.0,25,57,68.67469879518072
Liquid soap,Livingston County,Aug-20,81.0,21,60,73.17073170731707
Liquid soap,Livingston County,Sep-20,85.5,28,57,66.47398843930635
Liquid soap,St. Clair County,Jan-20,88.0,32,56,62.92134831460674
Liquid soap,St. Clair County,Feb-20,91.5,35,56,61.08108108108108
Liquid soap,St. Clair County,Mar-20,95.0,29,66,68.75
Liquid soap,St. Clair County,Apr-20,92.5,25,67,72.19251336898395
Liquid soap,St. Clair County,May-20,96.5,28,68,70.25641025641026
Liquid soap,St. Clair County,Jun-20,96.0,24,72,74.22680412371135
Liquid soap,St. Clair County,Jul-20,99.0,32,67,67.0
Liquid soap,St. Clair County,Aug-20,103.5,34,69,66.50717703349282
Liquid soap,St. Clair County,Sep-20,106.5,40,66,61.86046511627907
Liquid soap,Monroe County,Jan-20,58.0,9,49,83.05084745762711
Liquid soap,Monroe County,Feb-20,58.0,9,49,83.05084745762711
Liquid soap,Monroe County,Mar-20,64.5,15,49,75.57251908396947
Liquid soap,Monroe County,Apr-20,65.0,14,51,77.27272727272727
Liquid soap,Monroe County,May-20,65.0,10,55,83.33333333333333
Liquid soap,Monroe County,Jun-20,64.5,8,56,86.25954198473282
Liquid soap,Monroe County,Jul-20,66.0,15,51,76.11940298507463
Liquid soap,Monroe County,Aug-20,70.5,17,53,74.82517482517483
Liquid soap,Monroe County,Sep-20,72.0,22,50,68.4931506849315
Mask medical,Wayne County,Jan-20,81.5,80,1,1.8181818181818181
Mask medical,Wayne County,Feb-20,86.0,84,2,2.2988505747126435
Mask medical,Wayne County,Mar-20,88.5,86,2,2.793296089385475
Mask medical,Wayne County,Apr-20,88.0,84,4,4.49438202247191
Mask medical,Wayne County,May-20,92.0,87,5,5.376344086021505
Mask medical,Wayne County,Jun-20,95.5,90,5,5.699481865284974
Mask medical,Wayne County,Jul-20,90.0,90,0,0.0
Mask medical,Wayne County,Aug-20,92.0,89,3,3.225806451612903
Mask medical,Wayne County,Sep-20,99.5,99,0,0.4975124378109453
Mask medical,Oakland County,Jan-20,34.5,35,0,1.408450704225352
Mask medical,Oakland County,Feb-20,43.0,43,0,0.0
Mask medical,Oakland County,Mar-20,39.0,38,1,2.5
Mask medical,Oakland County,Apr-20,44.5,42,2,5.4945054945054945
Mask medical,Oakland County,May-20,42.0,39,3,6.976744186046512
Mask medical,Oakland County,Jun-20,45.0,41,4,8.695652173913043
Mask medical,Oakland County,Jul-20,39.5,41,1,3.7037037037037037
Mask medical,Oakland County,Aug-20,46.0,44,2,4.25531914893617
Mask medical,Oakland County,Sep-20,45.0,45,0,0.0
Mask medical,Macomb County,Jan-20,94.0,92,2,2.1052631578947367
Mask medical,Macomb County,Feb-20,94.5,91,3,3.6649214659685865
Mask medical,Macomb County,Mar-20,93.5,90,3,3.7037037037037037
Mask medical,Macomb County,Apr-20,98.5,94,4,4.522613065326633
Mask medical,Macomb County,May-20,104.5,99,5,5.213270142180095
Mask medical,Macomb County,Jun-20,104.0,98,6,5.714285714285714
Mask medical,Macomb County,Jul-20,103.5,103,0,0.4784688995215311
Mask medical,Macomb County,Aug-20,106.0,103,3,2.803738317757009
Mask medical,Macomb County,Sep-20,110.0,109,1,0.9009009009009009
Mask medical,Genesee County,Jan-20,109.0,106,3,2.727272727272727
Mask medical,Genesee County,Feb-20,108.0,105,3,2.7522935779816513
Mask medical,Genesee County,Mar-20,116.5,113,3,2.978723404255319
Mask medical,Genesee County,Apr-20,117.5,112,5,4.641350210970464
Mask medical,Genesee County,May-20,119.0,113,6,5.0
Mask medical,Genesee County,Jun-20,122.5,117,5,4.4534412955465585
Mask medical,Genesee County,Jul-20,118.0,117,1,0.8403361344537815
Mask medical,Genesee County,Aug-20,123.5,120,3,2.8112449799196786
Mask medical,Genesee County,Sep-20,128.5,128,0,0.3861003861003861
Mask medical,Washtenaw County,Jan-20,38.5,38,0,1.2658227848101267
Mask medical,Washtenaw County,Feb-20,44.5,43,1,3.2967032967032965
Mask medical,Washtenaw County,Mar-20,40.5,39,1,3.6144578313253013
Mask medical,Washtenaw County,Apr-20,44.0,41,3,6.666666666666667
Mask medical,Washtenaw County,May-20,43.0,40,3,6.818181818181818
Mask medical,Washtenaw County,Jun-20,51.5,48,3,6.666666666666667
Mask medical,Washtenaw County,Jul-20,44.5,45,0,1.098901098901099
Mask medical,Washtenaw County,Aug-20,41.0,40,1,2.380952380952381
Mask medical,Washtenaw County,Sep-20,45.5,45,0,1.075268817204301
Mask medical,Kent County,Jan-20,109.0,106,3,2.727272727272727
Mask medical,Kent County,Feb-20,118.0,115,3,2.5210084033613445
Mask medical,Kent County,Mar-20,122.0,119,3,2.4390243902439024
Mask medical,Kent County,Apr-20,127.0,122,5,3.90625
Mask medical,Kent County,May-20,130.5,125,5,4.182509505703422
Mask medical,Kent County,Jun-20,134.5,128,6,4.797047970479705
Mask medical,Kent County,Jul-20,122.0,121,1,0.8130081300813008
Mask medical,Kent County,Aug-20,124.5,121,3,2.7888446215139444
Mask medical,Kent County,Sep-20,128.0,127,1,0.7751937984496124
Mask medical,Saginaw County,Jan-20,41.5,41,0,1.1764705882352942
Mask medical,Saginaw County,Feb-20,41.0,40,1,2.380952380952381
Mask medical,Saginaw County,Mar-20,38.5,37,1,3.7974683544303796
Mask medical,Saginaw County,Apr-20,42.5,39,3,8.045977011494253
Mask medical,Saginaw County,May-20,43.0,39,4,9.090909090909092
Mask medical,Saginaw County,Jun-20,46.5,42,4,9.473684210526315
Mask medical,Saginaw County,Jul-20,39.5,40,0,1.2345679012345678
Mask medical,Saginaw County,Aug-20,44.5,43,1,3.2967032967032965
Mask medical,Saginaw County,Sep-20,40.0,40,0,0.0
Mask medical,Ingham County,Jan-20,32.0,32,0,0.0
Mask medical,Ingham County,Feb-20,32.0,31,1,3.0303030303030303
Mask medical,Ingham County,Mar-20,34.0,33,1,2.857142857142857
Mask medical,Ingham County,Apr-20,36.5,34,2,6.666666666666667
Mask medical,Ingham County,May-20,35.5,33,2,6.8493150684931505
Mask medical,Ingham County,Jun-20,37.0,34,3,7.894736842105263
Mask medical,Ingham County,Jul-20,34.0,35,1,2.857142857142857
Mask medical,Ingham County,Aug-20,32.5,31,1,4.477611940298507
Mask medical,Ingham County,Sep-20,37.0,37,0,0.0
Mask medical,Livingston County,Jan-20,105.0,102,3,2.830188679245283
Mask medical,Livingston County,Feb-20,111.5,109,2,2.2222222222222223
Mask medical,Livingston County,Mar-20,112.0,109,3,2.6548672566371683
Mask medical,Livingston County,Apr-20,118.0,113,5,4.201680672268908
Mask medical,Livingston County,May-20,125.0,119,6,4.761904761904762
Mask medical,Livingston County,Jun-20,126.0,120,6,4.724409448818897
Mask medical,Livingston County,Jul-20,114.5,113,1,1.2987012987012987
Mask medical,Livingston County,Aug-20,114.5,111,3,3.0303030303030303
Mask medical,Livingston County,Sep-20,119.5,119,0,0.4149377593360996
Mask medical,St. Clair County,Jan-20,3.5,5,1,33.333333333333336
Mask medical,St. Clair County,Feb-20,5.5,6,0,7.6923076923076925
Mask medical,St. Clair County,Mar-20,4.5,5,0,9.090909090909092
Mask medical,St. Clair County,Apr-20,3.5,2,1,33.333333333333336
Mask medical,St. Clair County,May-20,2.0,1,1,33.333333333333336
Mask medical,St. Clair County,Jun-20,3.5,1,2,55.55555555555556
Mask medical,St. Clair County,Jul-20,4.0,5,1,20.0
Mask medical,St. Clair County,Aug-20,3.5,2,1,33.333333333333336
Mask medical,St. Clair County,Sep-20,3.5,3,0,11.11111111111111
Mask medical,Monroe County,Jan-20,64.5,63,1,2.2900763358778624
Mask medical,Monroe County,Feb-20,71.0,69,2,2.7777777777777777
Mask medical,Monroe County,Mar-20,66.5,64,2,3.7037037037037037
Mask medical,Monroe County,Apr-20,68.5,65,3,5.0359712230215825
Mask medical,Monroe County,May-20,71.5,67,4,6.206896551724138
Mask medical,Monroe County,Jun-20,72.0,67,5,6.8493150684931505
Mask medical,Monroe County,Jul-20,72.0,72,0,0.0
Mask medical,Monroe County,Aug-20,77.5,75,2,3.1847133757961785
Mask medical,Monroe County,Sep-20,79.0,79,0,0.0
Disposable foot covers,Wayne County,Jan-20,14.0,14,0,0.0
Disposable foot covers,Wayne County,Feb-20,17.5,18,0,2.7027027027027026
Disposable foot covers,Wayne County,Mar-20,14.5,14,0,3.225806451612903
Disposable foot covers,Wayne County,Apr-20,13.0,11,2,14.285714285714286
Disposable foot covers,Wayne County,May-20,18.0,16,2,10.526315789473685
Disposable foot covers,Wayne County,Jun-20,16.5,14,2,14.285714285714286
Disposable foot covers,Wayne County,Jul-20,15.0,16,1,6.25
Disposable foot covers,Wayne County,Aug-20,17.5,16,1,8.108108108108109
Disposable foot covers,Wayne County,Sep-20,15.0,15,0,0.0
Disposable foot covers,Oakland County,Jan-20,76.5,74,2,3.225806451612903
Disposable foot covers,Oakland County,Feb-20,74.5,71,3,4.635761589403973
Disposable foot covers,Oakland County,Mar-20,72.0,69,3,4.109589041095891
Disposable foot covers,Oakland County,Apr-20,70.0,65,5,7.042253521126761
Disposable foot covers,Oakland County,May-20,70.5,65,5,7.6923076923076925
Disposable foot covers,Oakland County,Jun-20,69.5,63,6,9.21985815602837
Disposable foot covers,Oakland County,Jul-20,62.5,61,1,2.3622047244094486
Disposable foot covers,Oakland County,Aug-20,63.5,60,3,5.426356589147287
Disposable foot covers,Oakland County,Sep-20,64.5,64,0,0.7633587786259542
Disposable foot covers,Macomb County,Jan-20,95.0,92,3,3.125
Disposable foot covers,Macomb County,Feb-20,95.0,91,4,4.166666666666667
Disposable foot covers,Macomb County,Mar-20,90.5,86,4,4.918032786885246
Disposable foot covers,Macomb County,Apr-20,89.0,83,6,6.666666666666667
Disposable foot covers,Macomb County,May-20,87.0,81,6,6.818181818181818
Disposable foot covers,Macomb County,Jun-20,84.5,78,6,7.60233918128655
Disposable foot covers,Macomb County,Jul-20,81.5,80,1,1.8181818181818181
Disposable foot covers,Macomb County,Aug-20,76.0,72,4,5.194805194805195
Disposable foot covers,Macomb County,Sep-20,80.0,79,1,1.2345679012345678
Disposable foot covers,Genesee County,Jan-20,54.0,52,2,3.6363636363636362
Disposable foot covers,Genesee County,Feb-20,57.5,55,2,4.273504273504273
Disposable foot covers,Genesee County,Mar-20,54.5,52,2,4.504504504504505
Disposable foot covers,Genesee County,Apr-20,54.0,50,4,7.2727272727272725
Disposable foot covers,Genesee County,May-20,50.5,46,4,8.737864077669903
Disposable foot covers,Genesee County,Jun-20,52.0,47,5,9.433962264150944
Disposable foot covers,Genesee County,Jul-20,45.5,45,0,1.075268817204301
Disposable foot covers,Genesee County,Aug-20,47.5,45,2,5.154639175257732
Disposable foot covers,Genesee County,Sep-20,47.5,47,0,1.0309278350515463
Disposable foot covers,Washtenaw County,Jan-20,35.5,35,0,1.36986301369863
Disposable foot covers,Washtenaw County,Feb-20,39.0,38,1,2.5
Disposable foot covers,Washtenaw County,Mar-20,35.0,33,2,5.555555555555555
Disposable foot covers,Washtenaw County,Apr-20,41.0,38,3,7.142857142857143
Disposable foot covers,Washtenaw County,May-20,35.5,32,3,9.58904109589041
Disposable foot covers,Washtenaw County,Jun-20,37.0,33,4,10.526315789473685
Disposable foot covers,Washtenaw County,Jul-20,32.5,33,0,1.492537313432836
Disposable foot covers,Washtenaw County,Aug-20,33.5,32,1,4.3478260869565215
Disposable foot covers,Washtenaw County,Sep-20,33.0,33,0,0.0
Disposable foot covers,Kent County,Jan-20,48.5,47,1,3.0303030303030303
Disposable foot covers,Kent County,Feb-20,49.5,48,1,2.9702970297029703
Disposable foot covers,Kent County,Mar-20,52.0,49,3,5.660377358490566
Disposable foot covers,Kent County,Apr-20,54.5,51,3,6.306306306306307
Disposable foot covers,Kent County,May-20,50.0,45,5,9.803921568627452
Disposable foot covers,Kent County,Jun-20,52.5,47,5,10.280373831775702
Disposable foot covers,Kent County,Jul-20,45.5,46,0,1.075268817204301
Disposable foot covers,Kent County,Aug-20,46.0,44,2,4.25531914893617
Disposable foot covers,Kent County,Sep-20,46.5,46,0,1.0526315789473684
Disposable foot covers,Saginaw County,Jan-20,62.0,60,2,3.1746031746031744
Disposable foot covers,Saginaw County,Feb-20,63.5,62,1,2.3255813953488373
Disposable foot covers,Saginaw County,Mar-20,64.5,62,2,3.816793893129771
Disposable foot covers,Saginaw County,Apr-20,59.5,55,4,7.43801652892562
Disposable foot covers,Saginaw County,May-20,59.0,55,4,6.666666666666667
Disposable foot covers,Saginaw County,Jun-20,60.5,55,5,8.94308943089431
Disposable foot covers,Saginaw County,Jul-20,55.0,55,0,0.0
Disposable foot covers,Saginaw County,Aug-20,52.0,49,3,5.660377358490566
Disposable foot covers,Saginaw County,Sep-20,53.5,53,0,0.9174311926605505
Disposable foot covers,Ingham County,Jan-20,75.0,73,2,2.6315789473684212
Disposable foot covers,Ingham County,Feb-20,68.5,65,3,5.0359712230215825
Disposable foot covers,Ingham County,Mar-20,68.0,65,3,4.3478260869565215
Disposable foot covers,Ingham County,Apr-20,71.0,66,5,6.944444444444445
Disposable foot covers,Ingham County,May-20,65.0,60,5,7.575757575757576
Disposable foot covers,Ingham County,Jun-20,68.5,63,5,7.913669064748201
Disposable foot covers,Ingham County,Jul-20,58.0,57,1,1.694915254237288
Disposable foot covers,Ingham County,Aug-20,61.0,58,3,4.838709677419355
Disposable foot covers,Ingham County,Sep-20,57.0,57,0,0.0
Disposable foot covers,Livingston County,Jan-20,39.5,39,0,1.2345679012345678
Disposable foot covers,Livingston County,Feb-20,38.5,37,1,3.7974683544303796
Disposable foot covers,Livingston County,Mar-20,42.5,40,2,5.747126436781609
Disposable foot covers,Livingston County,Apr-20,40.0,37,3,7.317073170731708
Disposable foot covers,Livingston County,May-20,38.5,34,4,11.39240506329114
Disposable foot covers,Livingston County,Jun-20,37.5,33,4,11.688311688311689
Disposable foot covers,Livingston County,Jul-20,36.0,37,1,2.7027027027027026
Disposable foot covers,Livingston County,Aug-20,34.0,32,2,5.714285714285714
Disposable foot covers,Livingston County,Sep-20,33.0,33,0,0.0
Disposable foot covers,St. Clair County,Jan-20,60.0,58,2,3.278688524590164
Disposable foot covers,St. Clair County,Feb-20,57.5,55,2,4.273504273504273
Disposable foot covers,St. Clair County,Mar-20,56.5,54,2,4.3478260869565215
Disposable foot covers,St. Clair County,Apr-20,55.5,51,4,7.964601769911504
Disposable foot covers,St. Clair County,May-20,54.5,50,4,8.108108108108109
Disposable foot covers,St. Clair County,Jun-20,53.5,48,5,10.091743119266056
Disposable foot covers,St. Clair County,Jul-20,51.0,51,0,0.0
Disposable foot covers,St. Clair County,Aug-20,52.5,50,2,4.672897196261682
Disposable foot covers,St. Clair County,Sep-20,52.5,52,0,0.9345794392523364
Disposable foot covers,Monroe County,Jan-20,26.0,26,0,0.0
Disposable foot covers,Monroe County,Feb-20,25.0,25,0,0.0
Disposable foot covers,Monroe County,Mar-20,22.0,21,1,4.3478260869565215
Disposable foot covers,Monroe County,Apr-20,24.5,22,2,9.803921568627452
Disposable foot covers,Monroe County,May-20,26.5,23,3,12.727272727272727
Disposable foot covers,Monroe County,Jun-20,27.5,24,3,12.280701754385966
Disposable foot covers,Monroe County,Jul-20,21.5,22,0,2.2222222222222223
Disposable foot covers,Monroe County,Aug-20,24.5,23,1,5.882352941176471
Disposable foot covers,Monroe County,Sep-20,21.5,21,0,2.2222222222222223
Goggles protective,Wayne County,Jan-20,77.5,23,54,69.4267515923567
Goggles protective,Wayne County,Feb-20,73.5,19,54,73.15436241610739
Goggles protective,Wayne County,Mar-20,70.5,15,55,77.62237762237763
Goggles protective,Wayne County,Apr-20,71.0,15,56,77.77777777777777
Goggles protective,Wayne County,May-20,73.5,16,57,77.18120805369128
Goggles protective,Wayne County,Jun-20,70.5,8,62,87.41258741258741
Goggles protective,Wayne County,Jul-20,68.0,12,56,81.15942028985508
Goggles protective,Wayne County,Aug-20,62.0,2,60,95.23809523809524
Goggles protective,Wayne County,Sep-20,60.0,0,60,100.0
Goggles protective,Oakland County,Jan-20,91.0,34,57,61.95652173913044
Goggles protective,Oakland County,Feb-20,88.5,31,57,64.24581005586592
Goggles protective,Oakland County,Mar-20,89.5,32,57,63.53591160220994
Goggles protective,Oakland County,Apr-20,90.5,26,64,70.49180327868852
Goggles protective,Oakland County,May-20,86.5,18,68,78.28571428571429
Goggles protective,Oakland County,Jun-20,87.0,17,70,79.54545454545455
Goggles protective,Oakland County,Jul-20,84.0,23,61,71.76470588235294
Goggles protective,Oakland County,Aug-20,77.0,11,66,84.61538461538461
Goggles protective,Oakland County,Sep-20,78.5,8,70,88.67924528301887
Goggles protective,Macomb County,Jan-20,75.0,24,51,67.10526315789474
Goggles protective,Macomb County,Feb-20,68.5,17,51,74.10071942446044
Goggles protective,Macomb County,Mar-20,73.0,18,55,74.32432432432432
Goggles protective,Macomb County,Apr-20,67.0,11,56,82.3529411764706
Goggles protective,Macomb County,May-20,66.5,9,57,85.18518518518519
Goggles protective,Macomb County,Jun-20,63.0,6,57,89.0625
Goggles protective,Macomb County,Jul-20,61.5,9,52,84.0
Goggles protective,Macomb County,Aug-20,62.0,7,55,87.3015873015873
Goggles protective,Macomb County,Sep-20,62.0,10,52,82.53968253968254
Goggles protective,Genesee County,Jan-20,93.5,35,58,61.904761904761905
Goggles protective,Genesee County,Feb-20,92.5,33,59,63.63636363636363
Goggles protective,Genesee County,Mar-20,92.0,33,59,63.44086021505376
Goggles protective,Genesee County,Apr-20,88.5,25,63,70.94972067039106
Goggles protective,Genesee County,May-20,87.0,23,64,72.72727272727273
Goggles protective,Genesee County,Jun-20,86.0,19,67,77.01149425287356
Goggles protective,Genesee County,Jul-20,80.5,19,61,75.4601226993865
Goggles protective,Genesee County,Aug-20,79.5,16,63,78.88198757763975
Goggles protective,Genesee County,Sep-20,81.5,6,75,91.51515151515152
Goggles protective,Washtenaw County,Jan-20,33.0,0,33,100.0
Goggles protective,Washtenaw County,Feb-20,36.5,4,32,86.66666666666667
Goggles protective,Washtenaw County,Mar-20,36.5,3,33,89.33333333333333
Goggles protective,Washtenaw County,Apr-20,34.5,0,34,100.0
Goggles protective,Washtenaw County,May-20,39.0,0,39,100.0
Goggles protective,Washtenaw County,Jun-20,33.5,0,33,100.0
Goggles protective,Washtenaw County,Jul-20,28.0,0,28,100.0
Goggles protective,Washtenaw County,Aug-20,30.0,0,30,100.0
Goggles protective,Washtenaw County,Sep-20,27.0,0,27,100.0
Goggles protective,Kent County,Jan-20,81.5,25,56,68.48484848484848
Goggles protective,Kent County,Feb-20,84.0,27,57,67.05882352941177
Goggles protective,Kent County,Mar-20,84.0,26,58,68.23529411764706
Goggles protective,Kent County,Apr-20,82.5,23,59,71.25748502994011
Goggles protective,Kent County,May-20,82.0,21,61,73.49397590361446
Goggles protective,Kent County,Jun-20,82.0,20,62,74.6987951807229
Goggles protective,Kent County,Jul-20,70.5,14,56,79.02097902097903
Goggles protective,Kent County,Aug-20,67.0,5,62,91.17647058823529
Goggles protective,Kent County,Sep-20,65.0,6,59,89.39393939393939
Goggles protective,Saginaw County,Jan-20,80.5,26,54,66.87116564417178
Goggles protective,Saginaw County,Feb-20,77.5,23,54,69.4267515923567
Goggles protective,Saginaw County,Mar-20,77.0,19,58,74.35897435897436
Goggles protective,Saginaw County,Apr-20,80.5,14,66,81.59509202453988
Goggles protective,Saginaw County,May-20,78.0,11,67,84.81012658227849
Goggles protective,Saginaw County,Jun-20,74.0,7,67,89.33333333333333
Goggles protective,Saginaw County,Jul-20,62.5,4,58,92.1259842519685
Goggles protective,Saginaw County,Aug-20,64.0,0,64,100.0
Goggles protective,Saginaw County,Sep-20,68.0,0,68,100.0
Goggles protective,Ingham County,Jan-20,80.0,28,52,64.19753086419753
Goggles protective,Ingham County,Feb-20,73.5,21,52,70.46979865771812
Goggles protective,Ingham County,Mar-20,75.0,22,53,69.73684210526316
Goggles protective,Ingham County,Apr-20,80.0,25,55,67.90123456790124
Goggles protective,Ingham County,May-20,76.0,20,56,72.72727272727273
Goggles protective,Ingham County,Jun-20,79.0,22,57,71.25
Goggles protective,Ingham County,Jul-20,64.5,13,51,78.62595419847328
Goggles protective,Ingham County,Aug-20,60.0,6,54,88.52459016393442
Goggles protective,Ingham County,Sep-20,63.5,0,63,100.0
Goggles protective,Livingston County,Jan-20,104.5,45,59,56.39810426540284
Goggles protective,Livingston County,Feb-20,104.5,44,60,57.345971563981045
Goggles protective,Livingston County,Mar-20,100.5,40,60,59.60591133004926
Goggles protective,Livingston County,Apr-20,102.0,40,62,60.19417475728155
Goggles protective,Livingston County,May-20,101.5,38,63,61.951219512195124
Goggles protective,Livingston County,Jun-20,96.0,32,64,65.97938144329896
Goggles protective,Livingston County,Jul-20,83.5,25,58,69.23076923076923
Goggles protective,Livingston County,Aug-20,87.5,27,60,68.36158192090396
Goggles protective,Livingston County,Sep-20,81.5,13,68,83.03030303030303
Goggles protective,St. Clair County,Jan-20,31.0,0,31,100.0
Goggles protective,St. Clair County,Feb-20,36.5,6,30,81.33333333333333
Goggles protective,St. Clair County,Mar-20,33.5,2,31,91.30434782608695
Goggles protective,St. Clair County,Apr-20,31.5,0,31,100.0
Goggles protective,St. Clair County,May-20,30.0,0,30,100.0
Goggles protective,St. Clair County,Jun-20,26.5,0,26,100.0
Goggles protective,St. Clair County,Jul-20,26.0,0,26,100.0
Goggles protective,St. Clair County,Aug-20,29.0,0,29,100.0
Goggles protective,St. Clair County,Sep-20,30.0,0,30,100.0
Goggles protective,Monroe County,Jan-20,70.5,13,57,80.41958041958041
Goggles protective,Monroe County,Feb-20,68.0,10,58,84.05797101449275
Goggles protective,Monroe County,Mar-20,68.5,11,57,82.73381294964028
Goggles protective,Monroe County,Apr-20,68.0,8,60,86.95652173913044
Goggles protective,Monroe County,May-20,67.5,7,60,88.32116788321167
Goggles protective,Monroe County,Jun-20,64.5,4,60,92.36641221374046
Goggles protective,Monroe County,Jul-20,65.0,9,56,84.84848484848484
Goggles protective,Monroe County,Aug-20,64.5,7,57,87.78625954198473
Goggles protective,Monroe County,Sep-20,60.0,5,55,90.1639344262295
Face shield,Wayne County,Jan-20,59.0,58,1,1.6666666666666667
Face shield,Wayne County,Feb-20,64.5,63,1,2.2900763358778624
Face shield,Wayne County,Mar-20,64.5,62,2,3.816793893129771
Face shield,Wayne County,Apr-20,61.5,57,4,7.2
Face shield,Wayne County,May-20,62.0,58,4,6.349206349206349
Face shield,Wayne County,Jun-20,59.5,54,5,9.090909090909092
Face shield,Wayne County,Jul-20,63.0,63,0,0.0
Face shield,Wayne County,Aug-20,62.5,60,2,3.937007874015748
Face shield,Wayne County,Sep-20,58.5,58,0,0.8403361344537815
