plant,product,month,capacity,production,absdiff,reldiff
MI-Plymouth,Non contact infrared Thermometer,Jun-20,255,0,255,99.609375
MI-Plymouth,Non contact infrared Thermometer,Jul-20,255,0,255,99.609375
MI-Plymouth,Non contact infrared Thermometer,Aug-20,255,2,253,98.828125
MI-Plymouth,Non contact infrared Thermometer,Sep-20,255,0,255,99.609375
MI-Plymouth,Goggles protective,Jan-20,173,0,173,99.42528735632185
MI-Plymouth,Goggles protective,Feb-20,173,0,173,99.42528735632185
MI-Plymouth,Goggles protective,Mar-20,173,0,173,99.42528735632185
MI-Plymouth,Goggles protective,Apr-20,173,0,173,99.42528735632185
MI-Plymouth,Goggles protective,May-20,173,0,173,99.42528735632185
MI-Plymouth,Goggles protective,Jun-20,173,0,173,99.42528735632185
MI-Plymouth,Goggles protective,Jul-20,173,0,173,99.42528735632185
MI-Plymouth,Goggles protective,Aug-20,173,0,173,99.42528735632185
MI-Plymouth,Goggles protective,Sep-20,173,0,173,99.42528735632185
MI-Plymouth,Disposable foot covers,Jan-20,212,0,212,99.53051643192488
MI-Plymouth,Disposable foot covers,Feb-20,212,0,212,99.53051643192488
MI-Plymouth,Disposable foot covers,Mar-20,212,0,212,99.53051643192488
MI-Plymouth,Disposable foot covers,Apr-20,212,0,212,99.53051643192488
MI-Plymouth,Disposable foot covers,May-20,212,0,212,99.53051643192488
MI-Plymouth,Disposable foot covers,Jun-20,212,0,212,99.53051643192488
MI-Plymouth,Disposable foot covers,Jul-20,212,0,212,99.53051643192488
MI-Plymouth,Disposable foot covers,Aug-20,212,0,212,99.53051643192488
MI-Plymouth,Disposable foot covers,Sep-20,212,0,212,99.53051643192488
MI-Plymouth,M4 viral media,Jan-20,48,0,48,97.95918367346938
MI-Plymouth,M4 viral media,Feb-20,48,0,48,97.95918367346938
MI-Plymouth,M4 viral media,Mar-20,48,0,48,97.95918367346938
MI-Plymouth,M4 viral media,Apr-20,48,0,48,97.95918367346938
MI-Plymouth,M4 viral media,May-20,48,0,48,97.95918367346938
MI-Plymouth,M4 viral media,Jun-20,48,0,48,97.95918367346938
MI-Plymouth,M4 viral media,Jul-20,48,0,48,97.95918367346938
MI-Plymouth,M4 viral media,Aug-20,48,0,48,97.95918367346938
MI-Plymouth,M4 viral media,Sep-20,48,0,48,97.95918367346938
MI-Plymouth,Triple packaging boxes,Jan-20,126,111,15,11.811023622047244
MI-Plymouth,Triple packaging boxes,Feb-20,126,126,0,0.0
MI-Plymouth,Triple packaging boxes,Mar-20,126,102,24,18.89763779527559
MI-Plymouth,Triple packaging boxes,Apr-20,126,103,23,18.11023622047244
MI-Plymouth,Triple packaging boxes,May-20,126,101,25,19.68503937007874
MI-Plymouth,Triple packaging boxes,Jun-20,126,93,33,25.984251968503937
MI-Plymouth,Triple packaging boxes,Jul-20,126,116,10,7.874015748031496
MI-Plymouth,Triple packaging boxes,Aug-20,126,84,42,33.07086614173228
MI-Plymouth,Triple packaging boxes,Sep-20,126,117,9,7.086614173228346
MI-Plymouth,Liquid soap,Jan-20,263,136,127,48.10606060606061
MI-Plymouth,Liquid soap,Feb-20,263,132,131,49.621212121212125
MI-Plymouth,Liquid soap,Mar-20,263,163,100,37.878787878787875
MI-Plymouth,Liquid soap,Apr-20,263,181,82,31.060606060606062
MI-Plymouth,Liquid soap,May-20,263,182,81,30.681818181818183
MI-Plymouth,Liquid soap,Jun-20,263,179,84,31.818181818181817
MI-Plymouth,Liquid soap,Jul-20,263,166,97,36.74242424242424
MI-Plymouth,Liquid soap,Aug-20,263,103,160,60.60606060606061
MI-Plymouth,Liquid soap,Sep-20,263,161,102,38.63636363636363
MI-Plymouth,Mask medical,Jan-20,258,258,0,0.0
MI-Plymouth,Mask medical,Feb-20,258,258,0,0.0
MI-Plymouth,Mask medical,Mar-20,258,258,0,0.0
MI-Plymouth,Mask medical,Apr-20,258,257,1,0.3861003861003861
MI-Plymouth,Mask medical,May-20,258,258,0,0.0
MI-Plymouth,Mask medical,Jun-20,258,258,0,0.0
MI-Plymouth,Mask medical,Jul-20,258,258,0,0.0
MI-Plymouth,Mask medical,Aug-20,258,206,52,20.077220077220076
MI-Plymouth,Mask medical,Sep-20,258,258,0,0.0
MI-Plymouth,Scrubs pants,Jan-20,179,52,127,70.55555555555556
MI-Plymouth,Scrubs pants,Feb-20,179,31,148,82.22222222222223
MI-Plymouth,Scrubs pants,Mar-20,179,10,169,93.88888888888889
MI-Plymouth,Scrubs pants,Apr-20,179,0,179,99.44444444444444
MI-Plymouth,Scrubs pants,May-20,179,0,179,99.44444444444444
MI-Plymouth,Scrubs pants,Jun-20,179,0,179,99.44444444444444
MI-Plymouth,Scrubs pants,Jul-20,179,0,179,99.44444444444444
MI-Plymouth,Scrubs pants,Aug-20,179,0,179,99.44444444444444
MI-Plymouth,Scrubs pants,Sep-20,179,0,179,99.44444444444444
MI-Plymouth,Face shield,Jan-20,95,95,0,0.0
MI-Plymouth,Face shield,Feb-20,95,95,0,0.0
MI-Plymouth,Face shield,Mar-20,95,95,0,0.0
MI-Plymouth,Face shield,Apr-20,95,95,0,0.0
MI-Plymouth,Face shield,May-20,95,95,0,0.0
MI-Plymouth,Face shield,Jun-20,95,95,0,0.0
MI-Plymouth,Face shield,Jul-20,95,95,0,0.0
MI-Plymouth,Face shield,Aug-20,95,95,0,0.0
MI-Plymouth,Face shield,Sep-20,95,95,0,0.0
MI-Plymouth,Gloves,Jan-20,216,216,0,0.0
MI-Plymouth,Gloves,Feb-20,216,216,0,0.0
MI-Plymouth,Gloves,Mar-20,216,216,0,0.0
MI-Plymouth,Gloves,Apr-20,216,216,0,0.0
MI-Plymouth,Gloves,May-20,216,216,0,0.0
MI-Plymouth,Gloves,Jun-20,216,216,0,0.0
MI-Plymouth,Gloves,Jul-20,216,216,0,0.0
MI-Plymouth,Gloves,Aug-20,216,216,0,0.0
MI-Plymouth,Gloves,Sep-20,216,216,0,0.0
MI-Plymouth,Nasal testing swabs,Jan-20,237,0,237,99.5798319327731
MI-Plymouth,Nasal testing swabs,Feb-20,237,0,237,99.5798319327731
MI-Plymouth,Nasal testing swabs,Mar-20,237,0,237,99.5798319327731
MI-Plymouth,Nasal testing swabs,Apr-20,237,0,237,99.5798319327731
MI-Plymouth,Nasal testing swabs,May-20,237,0,237,99.5798319327731
MI-Plymouth,Nasal testing swabs,Jun-20,237,0,237,99.5798319327731
MI-Plymouth,Nasal testing swabs,Jul-20,237,0,237,99.5798319327731
MI-Plymouth,Nasal testing swabs,Aug-20,237,0,237,99.5798319327731
MI-Plymouth,Nasal testing swabs,Sep-20,237,0,237,99.5798319327731
MI-Plymouth,InvasiveVentilators,Jan-20,112,112,0,0.0
MI-Plymouth,InvasiveVentilators,Feb-20,112,112,0,0.0
MI-Plymouth,InvasiveVentilators,Mar-20,112,112,0,0.0
MI-Plymouth,InvasiveVentilators,Apr-20,112,111,1,0.8849557522123894
MI-Plymouth,InvasiveVentilators,May-20,112,112,0,0.0
MI-Plymouth,InvasiveVentilators,Jun-20,112,112,0,0.0
MI-Plymouth,InvasiveVentilators,Jul-20,112,112,0,0.0
MI-Plymouth,InvasiveVentilators,Aug-20,112,112,0,0.0
MI-Plymouth,InvasiveVentilators,Sep-20,112,111,1,0.8849557522123894
MI-Plymouth,Non Invasive Ventilators,Jan-20,112,112,0,0.0
MI-Plymouth,Non Invasive Ventilators,Feb-20,112,112,0,0.0
MI-Plymouth,Non Invasive Ventilators,Mar-20,112,112,0,0.0
MI-Plymouth,Non Invasive Ventilators,Apr-20,112,112,0,0.0
MI-Plymouth,Non Invasive Ventilators,May-20,112,112,0,0.0
MI-Plymouth,Non Invasive Ventilators,Jun-20,112,112,0,0.0
MI-Plymouth,Non Invasive Ventilators,Jul-20,112,112,0,0.0
MI-Plymouth,Non Invasive Ventilators,Aug-20,112,112,0,0.0
MI-Plymouth,Non Invasive Ventilators,Sep-20,112,112,0,0.0
MI-Plymouth,BioHazard Liner bags 2gallon,Jan-20,183,0,183,99.45652173913044
MI-Plymouth,BioHazard Liner bags 2gallon,Feb-20,183,0,183,99.45652173913044
MI-Plymouth,BioHazard Liner bags 2gallon,Mar-20,183,0,183,99.45652173913044
MI-Plymouth,BioHazard Liner bags 2gallon,Apr-20,183,0,183,99.45652173913044
MI-Plymouth,BioHazard Liner bags 2gallon,May-20,183,0,183,99.45652173913044
MI-Plymouth,BioHazard Liner bags 2gallon,Jun-20,183,0,183,99.45652173913044
MI-Plymouth,BioHazard Liner bags 2gallon,Jul-20,183,0,183,99.45652173913044
MI-Plymouth,BioHazard Liner bags 2gallon,Aug-20,183,0,183,99.45652173913044
MI-Plymouth,BioHazard Liner bags 2gallon,Sep-20,183,0,183,99.45652173913044
MI-Plymouth,BioHazard Liner bags 44gallon,Jan-20,118,0,118,99.15966386554622
MI-Plymouth,BioHazard Liner bags 44gallon,Feb-20,118,0,118,99.15966386554622
MI-Plymouth,BioHazard Liner bags 44gallon,Mar-20,118,0,118,99.15966386554622
MI-Plymouth,BioHazard Liner bags 44gallon,Apr-20,118,0,118,99.15966386554622
MI-Plymouth,BioHazard Liner bags 44gallon,May-20,118,0,118,99.15966386554622
MI-Plymouth,BioHazard Liner bags 44gallon,Jun-20,118,0,118,99.15966386554622
MI-Plymouth,BioHazard Liner bags 44gallon,Jul-20,118,0,118,99.15966386554622
MI-Plymouth,BioHazard Liner bags 44gallon,Aug-20,118,0,118,99.15966386554622
MI-Plymouth,BioHazard Liner bags 44gallon,Sep-20,118,0,118,99.15966386554622
MI-Plymouth,Blue Solied Linen bags,Jan-20,267,267,0,0.0
MI-Plymouth,Blue Solied Linen bags,Feb-20,267,267,0,0.0
MI-Plymouth,Blue Solied Linen bags,Mar-20,267,267,0,0.0
MI-Plymouth,Blue Solied Linen bags,Apr-20,267,265,2,0.746268656716418
MI-Plymouth,Blue Solied Linen bags,May-20,267,267,0,0.0
MI-Plymouth,Blue Solied Linen bags,Jun-20,267,267,0,0.0
MI-Plymouth,Blue Solied Linen bags,Jul-20,267,267,0,0.0
MI-Plymouth,Blue Solied Linen bags,Aug-20,267,267,0,0.0
MI-Plymouth,Blue Solied Linen bags,Sep-20,267,267,0,0.0
MI-Plymouth,Syringes,Jan-20,195,65,130,66.3265306122449
MI-Plymouth,Syringes,Feb-20,195,57,138,70.40816326530613
MI-Plymouth,Syringes,Mar-20,195,17,178,90.81632653061224
MI-Plymouth,Syringes,Apr-20,195,0,195,99.48979591836735
MI-Plymouth,Syringes,May-20,195,0,195,99.48979591836735
MI-Plymouth,Syringes,Jun-20,195,0,195,99.48979591836735
MI-Plymouth,Syringes,Jul-20,195,0,195,99.48979591836735
MI-Plymouth,Syringes,Aug-20,195,0,195,99.48979591836735
MI-Plymouth,Syringes,Sep-20,195,0,195,99.48979591836735
MI-Plymouth,IV Catheters,Jan-20,129,0,129,99.23076923076923
MI-Plymouth,IV Catheters,Feb-20,129,0,129,99.23076923076923
MI-Plymouth,IV Catheters,Mar-20,129,1,128,98.46153846153847
MI-Plymouth,IV Catheters,Apr-20,129,5,124,95.38461538461539
MI-Plymouth,IV Catheters,May-20,129,0,129,99.23076923076923
MI-Plymouth,IV Catheters,Jun-20,129,0,129,99.23076923076923
MI-Plymouth,IV Catheters,Jul-20,129,0,129,99.23076923076923
MI-Plymouth,IV Catheters,Aug-20,129,0,129,99.23076923076923
MI-Plymouth,IV Catheters,Sep-20,129,0,129,99.23076923076923
MI-Plymouth,Needles,Jan-20,143,9,134,93.05555555555556
MI-Plymouth,Needles,Feb-20,143,0,143,99.30555555555556
MI-Plymouth,Needles,Mar-20,143,23,120,83.33333333333333
MI-Plymouth,Needles,Apr-20,143,6,137,95.13888888888889
MI-Plymouth,Needles,May-20,143,27,116,80.55555555555556
MI-Plymouth,Needles,Jun-20,143,16,127,88.19444444444444
MI-Plymouth,Needles,Jul-20,143,0,143,99.30555555555556
MI-Plymouth,Needles,Aug-20,143,0,143,99.30555555555556
MI-Plymouth,Needles,Sep-20,143,0,143,99.30555555555556
MI-Plymouth,Surface Disinfectant 1 Gallon,Jan-20,104,104,0,0.0
MI-Plymouth,Surface Disinfectant 1 Gallon,Feb-20,104,104,0,0.0
MI-Plymouth,Surface Disinfectant 1 Gallon,Mar-20,104,104,0,0.0
MI-Plymouth,Surface Disinfectant 1 Gallon,Apr-20,104,104,0,0.0
MI-Plymouth,Surface Disinfectant 1 Gallon,May-20,104,104,0,0.0
MI-Plymouth,Surface Disinfectant 1 Gallon,Jun-20,104,104,0,0.0
MI-Plymouth,Surface Disinfectant 1 Gallon,Jul-20,104,104,0,0.0
MI-Plymouth,Surface Disinfectant 1 Gallon,Aug-20,104,104,0,0.0
MI-Plymouth,Surface Disinfectant 1 Gallon,Sep-20,104,104,0,0.0
MI-GrandRapids,Gown protective,Jan-20,210,138,72,34.12322274881517
MI-GrandRapids,Gown protective,Feb-20,210,127,83,39.33649289099526
MI-GrandRapids,Gown protective,Mar-20,210,112,98,46.44549763033175
MI-GrandRapids,Gown protective,Apr-20,210,91,119,56.39810426540284
MI-GrandRapids,Gown protective,May-20,210,79,131,62.08530805687204
MI-GrandRapids,Gown protective,Jun-20,210,58,152,72.03791469194313
MI-GrandRapids,Gown protective,Jul-20,210,67,143,67.77251184834124
MI-GrandRapids,Gown protective,Aug-20,210,18,192,90.99526066350711
MI-GrandRapids,Gown protective,Sep-20,210,49,161,76.30331753554502
MI-GrandRapids,Scrubs tops,Jan-20,84,84,0,0.0
MI-GrandRapids,Scrubs tops,Feb-20,84,84,0,0.0
MI-GrandRapids,Scrubs tops,Mar-20,84,84,0,0.0
MI-GrandRapids,Scrubs tops,Apr-20,84,84,0,0.0
MI-GrandRapids,Scrubs tops,May-20,84,84,0,0.0
MI-GrandRapids,Scrubs tops,Jun-20,84,84,0,0.0
MI-GrandRapids,Scrubs tops,Jul-20,84,84,0,0.0
MI-GrandRapids,Scrubs tops,Aug-20,84,84,0,0.0
MI-GrandRapids,Scrubs tops,Sep-20,84,84,0,0.0
MI-GrandRapids,Lab screening test kit,Jan-20,251,251,0,0.0
MI-GrandRapids,Lab screening test kit,Feb-20,251,251,0,0.0
MI-GrandRapids,Lab screening test kit,Mar-20,251,251,0,0.0
MI-GrandRapids,Lab screening test kit,Apr-20,251,251,0,0.0
MI-GrandRapids,Lab screening test kit,May-20,251,251,0,0.0
MI-GrandRapids,Lab screening test kit,Jun-20,251,251,0,0.0
MI-GrandRapids,Lab screening test kit,Jul-20,251,251,0,0.0
MI-GrandRapids,Lab screening test kit,Aug-20,251,251,0,0.0
MI-GrandRapids,Lab screening test kit,Sep-20,251,251,0,0.0
MI-GrandRapids,Lab extraction kit,Jan-20,195,0,195,99.48979591836735
MI-GrandRapids,Lab extraction kit,Feb-20,195,0,195,99.48979591836735
MI-GrandRapids,Lab extraction kit,Mar-20,195,1,194,98.9795918367347
MI-GrandRapids,Lab extraction kit,Apr-20,195,0,195,99.48979591836735
MI-GrandRapids,Lab extraction kit,May-20,195,0,195,99.48979591836735
MI-GrandRapids,Lab extraction kit,Jun-20,195,0,195,99.48979591836735
MI-GrandRapids,Lab extraction kit,Jul-20,195,0,195,99.48979591836735
MI-GrandRapids,Lab extraction kit,Aug-20,195,0,195,99.48979591836735
MI-GrandRapids,Lab extraction kit,Sep-20,195,22,173,88.26530612244898
MI-GrandRapids,powered air purifying respirators,Jan-20,97,0,97,98.9795918367347
MI-GrandRapids,powered air purifying respirators,Feb-20,97,0,97,98.9795918367347
MI-GrandRapids,powered air purifying respirators,Mar-20,97,16,81,82.65306122448979
MI-GrandRapids,powered air purifying respirators,Apr-20,97,25,72,73.46938775510205
MI-GrandRapids,powered air purifying respirators,May-20,97,49,48,48.97959183673469
MI-GrandRapids,powered air purifying respirators,Jun-20,97,70,27,27.551020408163264
MI-GrandRapids,powered air purifying respirators,Jul-20,97,97,0,0.0
MI-GrandRapids,powered air purifying respirators,Aug-20,97,58,39,39.795918367346935
MI-GrandRapids,powered air purifying respirators,Sep-20,97,97,0,0.0
MI-GrandRapids,Wipes,Jan-20,152,152,0,0.0
MI-GrandRapids,Wipes,Feb-20,152,152,0,0.0
MI-GrandRapids,Wipes,Mar-20,152,152,0,0.0
MI-GrandRapids,Wipes,Apr-20,152,152,0,0.0
MI-GrandRapids,Wipes,May-20,152,152,0,0.0
MI-GrandRapids,Wipes,Jun-20,152,152,0,0.0
MI-GrandRapids,Wipes,Jul-20,152,152,0,0.0
MI-GrandRapids,Wipes,Aug-20,152,152,0,0.0
MI-GrandRapids,Wipes,Sep-20,152,152,0,0.0
MI-GrandRapids,Alcohol-based hand rub,Jan-20,214,115,99,46.04651162790697
MI-GrandRapids,Alcohol-based hand rub,Feb-20,214,116,98,45.58139534883721
MI-GrandRapids,Alcohol-based hand rub,Mar-20,214,134,80,37.2093023255814
MI-GrandRapids,Alcohol-based hand rub,Apr-20,214,120,94,43.72093023255814
MI-GrandRapids,Alcohol-based hand rub,May-20,214,106,108,50.23255813953488
MI-GrandRapids,Alcohol-based hand rub,Jun-20,214,147,67,31.162790697674417
MI-GrandRapids,Alcohol-based hand rub,Jul-20,214,119,95,44.18604651162791
MI-GrandRapids,Alcohol-based hand rub,Aug-20,214,0,214,99.53488372093024
MI-GrandRapids,Alcohol-based hand rub,Sep-20,214,130,84,39.06976744186046
MI-GrandRapids,"Chlorine, HTH 70%",Jan-20,267,267,0,0.0
MI-GrandRapids,"Chlorine, HTH 70%",Feb-20,267,267,0,0.0
MI-GrandRapids,"Chlorine, HTH 70%",Mar-20,267,267,0,0.0
MI-GrandRapids,"Chlorine, HTH 70%",Apr-20,267,267,0,0.0
MI-GrandRapids,"Chlorine, HTH 70%",May-20,267,267,0,0.0
MI-GrandRapids,"Chlorine, HTH 70%",Jun-20,267,267,0,0.0
MI-GrandRapids,"Chlorine, HTH 70%",Jul-20,267,267,0,0.0
MI-GrandRapids,"Chlorine, HTH 70%",Aug-20,267,267,0,0.0
MI-GrandRapids,"Chlorine, HTH 70%",Sep-20,267,267,0,0.0
MI-GrandRapids,Safety box,Jan-20,44,44,0,0.0
MI-GrandRapids,Safety box,Feb-20,44,44,0,0.0
MI-GrandRapids,Safety box,Mar-20,44,44,0,0.0
MI-GrandRapids,Safety box,Apr-20,44,44,0,0.0
MI-GrandRapids,Safety box,May-20,44,44,0,0.0
MI-GrandRapids,Safety box,Jun-20,44,44,0,0.0
MI-GrandRapids,Safety box,Jul-20,44,44,0,0.0
MI-GrandRapids,Safety box,Aug-20,44,44,0,0.0
MI-GrandRapids,Safety box,Sep-20,44,44,0,0.0
MI-GrandRapids,Non contact infrared Thermometer,Jan-20,151,150,1,0.6578947368421053
MI-GrandRapids,Non contact infrared Thermometer,Feb-20,151,151,0,0.0
MI-GrandRapids,Non contact infrared Thermometer,Mar-20,151,151,0,0.0
MI-GrandRapids,Non contact infrared Thermometer,Apr-20,151,151,0,0.0
MI-GrandRapids,Non contact infrared Thermometer,May-20,151,151,0,0.0
MI-GrandRapids,Non contact infrared Thermometer,Jun-20,151,151,0,0.0
MI-GrandRapids,Non contact infrared Thermometer,Jul-20,151,151,0,0.0
MI-GrandRapids,Non contact infrared Thermometer,Aug-20,151,130,21,13.81578947368421
MI-GrandRapids,Non contact infrared Thermometer,Sep-20,151,151,0,0.0
MI-GrandRapids,Goggles protective,Jan-20,150,0,150,99.33774834437087
MI-GrandRapids,Goggles protective,Feb-20,150,0,150,99.33774834437087
MI-GrandRapids,Goggles protective,Mar-20,150,0,150,99.33774834437087
MI-GrandRapids,Goggles protective,Apr-20,150,0,150,99.33774834437087
MI-GrandRapids,Goggles protective,May-20,150,0,150,99.33774834437087
MI-GrandRapids,Goggles protective,Jun-20,150,0,150,99.33774834437087
MI-GrandRapids,Goggles protective,Jul-20,150,0,150,99.33774834437087
MI-GrandRapids,Goggles protective,Aug-20,150,0,150,99.33774834437087
MI-GrandRapids,Goggles protective,Sep-20,150,0,150,99.33774834437087
MI-GrandRapids,Disposable foot covers,Jan-20,65,0,65,98.48484848484848
MI-GrandRapids,Disposable foot covers,Feb-20,65,2,63,95.45454545454545
MI-GrandRapids,Disposable foot covers,Mar-20,65,0,65,98.48484848484848
MI-GrandRapids,Disposable foot covers,Apr-20,65,0,65,98.48484848484848
MI-GrandRapids,Disposable foot covers,May-20,65,8,57,86.36363636363636
MI-GrandRapids,Disposable foot covers,Jun-20,65,18,47,71.21212121212122
MI-GrandRapids,Disposable foot covers,Jul-20,65,14,51,77.27272727272727
MI-GrandRapids,Disposable foot covers,Aug-20,65,0,65,98.48484848484848
MI-GrandRapids,Disposable foot covers,Sep-20,65,0,65,98.48484848484848
MI-GrandRapids,M4 viral media,Jan-20,274,2,272,98.9090909090909
MI-GrandRapids,M4 viral media,Feb-20,274,0,274,99.63636363636364
MI-GrandRapids,M4 viral media,Mar-20,274,0,274,99.63636363636364
MI-GrandRapids,M4 viral media,Apr-20,274,0,274,99.63636363636364
MI-GrandRapids,M4 viral media,May-20,274,0,274,99.63636363636364
MI-GrandRapids,M4 viral media,Jun-20,274,0,274,99.63636363636364
MI-GrandRapids,M4 viral media,Jul-20,274,0,274,99.63636363636364
MI-GrandRapids,M4 viral media,Aug-20,274,0,274,99.63636363636364
MI-GrandRapids,M4 viral media,Sep-20,274,0,274,99.63636363636364
MI-GrandRapids,Triple packaging boxes,Jan-20,173,158,15,8.620689655172415
MI-GrandRapids,Triple packaging boxes,Feb-20,173,141,32,18.39080459770115
MI-GrandRapids,Triple packaging boxes,Mar-20,173,173,0,0.0
MI-GrandRapids,Triple packaging boxes,Apr-20,173,161,12,6.896551724137931
MI-GrandRapids,Triple packaging boxes,May-20,173,173,0,0.0
MI-GrandRapids,Triple packaging boxes,Jun-20,173,173,0,0.0
MI-GrandRapids,Triple packaging boxes,Jul-20,173,173,0,0.0
MI-GrandRapids,Triple packaging boxes,Aug-20,173,173,0,0.0
MI-GrandRapids,Triple packaging boxes,Sep-20,173,173,0,0.0
MI-GrandRapids,Liquid soap,Jan-20,190,190,0,0.0
MI-GrandRapids,Liquid soap,Feb-20,190,190,0,0.0
MI-GrandRapids,Liquid soap,Mar-20,190,190,0,0.0
MI-GrandRapids,Liquid soap,Apr-20,190,190,0,0.0
MI-GrandRapids,Liquid soap,May-20,190,190,0,0.0
MI-GrandRapids,Liquid soap,Jun-20,190,190,0,0.0
MI-GrandRapids,Liquid soap,Jul-20,190,190,0,0.0
MI-GrandRapids,Liquid soap,Aug-20,190,190,0,0.0
MI-GrandRapids,Liquid soap,Sep-20,190,190,0,0.0
MI-GrandRapids,Mask medical,Jan-20,163,163,0,0.0
MI-GrandRapids,Mask medical,Feb-20,163,163,0,0.0
MI-GrandRapids,Mask medical,Mar-20,163,163,0,0.0
MI-GrandRapids,Mask medical,Apr-20,163,163,0,0.0
MI-GrandRapids,Mask medical,May-20,163,163,0,0.0
MI-GrandRapids,Mask medical,Jun-20,163,163,0,0.0
MI-GrandRapids,Mask medical,Jul-20,163,163,0,0.0
MI-GrandRapids,Mask medical,Aug-20,163,163,0,0.0
MI-GrandRapids,Mask medical,Sep-20,163,163,0,0.0
MI-GrandRapids,Scrubs pants,Jan-20,216,0,216,99.53917050691244
MI-GrandRapids,Scrubs pants,Feb-20,216,0,216,99.53917050691244
MI-GrandRapids,Scrubs pants,Mar-20,216,0,216,99.53917050691244
MI-GrandRapids,Scrubs pants,Apr-20,216,0,216,99.53917050691244
MI-GrandRapids,Scrubs pants,May-20,216,0,216,99.53917050691244
MI-GrandRapids,Scrubs pants,Jun-20,216,0,216,99.53917050691244
MI-GrandRapids,Scrubs pants,Jul-20,216,0,216,99.53917050691244
MI-GrandRapids,Scrubs pants,Aug-20,216,0,216,99.53917050691244
MI-GrandRapids,Scrubs pants,Sep-20,216,0,216,99.53917050691244
MI-GrandRapids,Face shield,Jan-20,204,204,0,0.0
MI-GrandRapids,Face shield,Feb-20,204,204,0,0.0
MI-GrandRapids,Face shield,Mar-20,204,204,0,0.0
MI-GrandRapids,Face shield,Apr-20,204,204,0,0.0
MI-GrandRapids,Face shield,May-20,204,204,0,0.0
MI-GrandRapids,Face shield,Jun-20,204,204,0,0.0
MI-GrandRapids,Face shield,Jul-20,204,204,0,0.0
MI-GrandRapids,Face shield,Aug-20,204,204,0,0.0
MI-GrandRapids,Face shield,Sep-20,204,204,0,0.0
MI-GrandRapids,Gloves,Jan-20,207,0,207,99.51923076923077
MI-GrandRapids,Gloves,Feb-20,207,0,207,99.51923076923077
MI-GrandRapids,Gloves,Mar-20,207,0,207,99.51923076923077
MI-GrandRapids,Gloves,Apr-20,207,0,207,99.51923076923077
MI-GrandRapids,Gloves,May-20,207,0,207,99.51923076923077
MI-GrandRapids,Gloves,Jun-20,207,1,206,99.03846153846153
MI-GrandRapids,Gloves,Jul-20,207,0,207,99.51923076923077
MI-GrandRapids,Gloves,Aug-20,207,0,207,99.51923076923077
MI-GrandRapids,Gloves,Sep-20,207,7,200,96.15384615384616
MI-GrandRapids,Nasal testing swabs,Jan-20,268,0,268,99.62825278810409
MI-GrandRapids,Nasal testing swabs,Feb-20,268,0,268,99.62825278810409
MI-GrandRapids,Nasal testing swabs,Mar-20,268,0,268,99.62825278810409
MI-GrandRapids,Nasal testing swabs,Apr-20,268,0,268,99.62825278810409
MI-GrandRapids,Nasal testing swabs,May-20,268,0,268,99.62825278810409
MI-GrandRapids,Nasal testing swabs,Jun-20,268,0,268,99.62825278810409
MI-GrandRapids,Nasal testing swabs,Jul-20,268,0,268,99.62825278810409
MI-GrandRapids,Nasal testing swabs,Aug-20,268,0,268,99.62825278810409
MI-GrandRapids,Nasal testing swabs,Sep-20,268,0,268,99.62825278810409
MI-GrandRapids,InvasiveVentilators,Jan-20,201,133,68,33.663366336633665
MI-GrandRapids,InvasiveVentilators,Feb-20,201,201,0,0.0
MI-GrandRapids,InvasiveVentilators,Mar-20,201,155,46,22.77227722772277
MI-GrandRapids,InvasiveVentilators,Apr-20,201,201,0,0.0
MI-GrandRapids,InvasiveVentilators,May-20,201,201,0,0.0
MI-GrandRapids,InvasiveVentilators,Jun-20,201,201,0,0.0
MI-GrandRapids,InvasiveVentilators,Jul-20,201,201,0,0.0
MI-GrandRapids,InvasiveVentilators,Aug-20,201,136,65,32.17821782178218
MI-GrandRapids,InvasiveVentilators,Sep-20,201,201,0,0.0
MI-GrandRapids,Non Invasive Ventilators,Jan-20,40,40,0,0.0
MI-GrandRapids,Non Invasive Ventilators,Feb-20,40,40,0,0.0
MI-GrandRapids,Non Invasive Ventilators,Mar-20,40,40,0,0.0
MI-GrandRapids,Non Invasive Ventilators,Apr-20,40,40,0,0.0
MI-GrandRapids,Non Invasive Ventilators,May-20,40,40,0,0.0
MI-GrandRapids,Non Invasive Ventilators,Jun-20,40,40,0,0.0
MI-GrandRapids,Non Invasive Ventilators,Jul-20,40,40,0,0.0
MI-GrandRapids,Non Invasive Ventilators,Aug-20,40,40,0,0.0
MI-GrandRapids,Non Invasive Ventilators,Sep-20,40,40,0,0.0
MI-GrandRapids,BioHazard Liner bags 2gallon,Jan-20,221,197,24,10.81081081081081
MI-GrandRapids,BioHazard Liner bags 2gallon,Feb-20,221,170,51,22.972972972972972
MI-GrandRapids,BioHazard Liner bags 2gallon,Mar-20,221,148,73,32.88288288288288
MI-GrandRapids,BioHazard Liner bags 2gallon,Apr-20,221,140,81,36.486486486486484
MI-GrandRapids,BioHazard Liner bags 2gallon,May-20,221,123,98,44.14414414414414
MI-GrandRapids,BioHazard Liner bags 2gallon,Jun-20,221,98,123,55.4054054054054
MI-GrandRapids,BioHazard Liner bags 2gallon,Jul-20,221,83,138,62.16216216216216
MI-GrandRapids,BioHazard Liner bags 2gallon,Aug-20,221,60,161,72.52252252252252
